default,fico,dti,accts_open_past_24mths,accts_open_past_12mths,bc_credit_util,inq_past_6mths,num_bankruptcies,num_delinq_past_24mths,num_mnths_rcnt_acct,num_mort_accts,total_num_accts,total_num_open_accts
0,672.0,14.72,5.0,1.0,76.0,2.0,0.0,0.0,4.0,5.0,26.0,11.0
0,687.0,22.24,2.0,1.0,95.5,0.0,0.0,0.0,1.0,2.0,34.0,24.0
0,662.0,3.81,3.0,3.0,39.3,0.0,0.0,1.0,3.0,1.0,10.0,8.0
0,687.0,27.15,2.0,1.0,50.0,0.0,0.0,1.0,8.0,5.0,40.0,19.0
0,752.0,5.39,5.0,2.0,0.1,0.0,0.0,0.0,2.0,4.0,32.0,7.0
1,687.0,20.95,7.0,4.0,79.4,2.0,0.0,0.0,3.0,3.0,34.0,10.0
0,677.0,10.82,4.0,4.0,89.3,1.0,0.0,0.0,9.0,0.0,30.0,21.0
0,667.0,13.42,3.0,2.0,73.4,1.0,1.0,0.0,5.0,1.0,18.0,11.0
0,707.0,23.9,2.0,2.0,34.4,0.0,0.0,1.0,9.0,5.0,49.0,24.0
0,762.0,15.72,3.0,1.0,56.8,0.0,0.0,0.0,2.0,4.0,30.0,10.0
1,722.0,39.17,3.0,2.0,40.8,0.0,0.0,0.0,8.0,0.0,31.0,18.0
0,692.0,28.2,24.0,13.0,38.8,0.0,0.0,0.0,4.0,5.0,59.0,33.0
0,667.0,30.83,6.0,3.0,98.2,0.0,0.0,0.0,2.0,2.0,46.0,21.0
1,797.0,14.29,4.0,2.0,9.5,3.0,0.0,0.0,1.0,0.0,28.0,17.0
0,692.0,5.12,6.0,3.0,81.1,0.0,0.0,0.0,7.0,3.0,26.0,13.0
0,687.0,31.56,8.0,5.0,44.9,2.0,1.0,0.0,3.0,4.0,45.0,13.0
0,752.0,29.84,2.0,0.0,73.4,0.0,0.0,0.0,13.0,2.0,18.0,7.0
0,707.0,13.58,6.0,3.0,64.4,1.0,0.0,0.0,1.0,0.0,14.0,8.0
0,682.0,20.19,11.0,1.0,86.6,0.0,0.0,0.0,7.0,5.0,86.0,46.0
0,687.0,30.52,7.0,4.0,90.1,1.0,0.0,0.0,2.0,0.0,14.0,13.0
0,727.0,16.98,1.0,0.0,90.8,0.0,0.0,0.0,24.0,0.0,6.0,5.0
0,747.0,15.21,4.0,3.0,41.8,1.0,0.0,0.0,3.0,3.0,25.0,8.0
0,717.0,29.38,1.0,0.0,88.9,1.0,0.0,0.0,18.0,1.0,43.0,17.0
1,667.0,17.59,3.0,1.0,92.0,0.0,0.0,0.0,7.0,3.0,19.0,6.0
1,692.0,17.67,1.0,1.0,46.1,2.0,0.0,0.0,8.0,2.0,14.0,11.0
0,677.0,22.52,0.0,0.0,91.8,0.0,0.0,0.0,25.0,0.0,20.0,6.0
0,697.0,29.86,7.0,4.0,98.9,1.0,0.0,0.0,8.0,5.0,36.0,19.0
0,672.0,4.95,0.0,0.0,31.1,0.0,1.0,6.0,34.0,2.0,17.0,5.0
1,717.0,20.91,4.0,2.0,40.3,0.0,0.0,0.0,8.0,0.0,38.0,10.0
0,717.0,21.65,7.0,4.0,60.9,1.0,0.0,0.0,3.0,1.0,19.0,9.0
0,677.0,16.84,6.0,2.0,91.1,1.0,0.0,0.0,2.0,2.0,21.0,8.0
1,677.0,25.23,3.0,2.0,94.8,2.0,0.0,0.0,10.0,0.0,11.0,4.0
0,672.0,5.77,1.0,1.0,98.3,1.0,0.0,1.0,7.0,2.0,24.0,7.0
0,687.0,4.34,6.0,2.0,92.2,1.0,0.0,0.0,7.0,5.0,23.0,10.0
0,677.0,17.06,3.0,1.0,96.3,0.0,0.0,1.0,11.0,3.0,18.0,9.0
0,752.0,27.21,2.0,2.0,83.4,0.0,0.0,0.0,11.0,3.0,14.0,6.0
1,687.0,4.15,0.0,0.0,96.3,0.0,0.0,0.0,25.0,2.0,13.0,3.0
0,702.0,17.44,2.0,1.0,2.6,0.0,1.0,0.0,11.0,1.0,12.0,9.0
1,757.0,6.87,8.0,3.0,22.2,0.0,0.0,0.0,5.0,4.0,51.0,13.0
0,692.0,0.81,2.0,2.0,21.4,2.0,0.0,0.0,6.0,5.0,19.0,6.0
0,717.0,36.73,2.0,1.0,71.2,0.0,0.0,0.0,2.0,0.0,27.0,12.0
0,702.0,32.29,4.0,4.0,68.6,0.0,0.0,0.0,3.0,1.0,30.0,13.0
0,677.0,12.49,6.0,3.0,78.2,0.0,0.0,0.0,9.0,3.0,25.0,12.0
0,702.0,27.83,3.0,1.0,86.2,1.0,0.0,1.0,9.0,4.0,27.0,12.0
0,707.0,19.35,5.0,3.0,94.3,1.0,0.0,1.0,2.0,4.0,42.0,24.0
0,687.0,19.78,6.0,3.0,67.6,0.0,0.0,0.0,1.0,4.0,29.0,10.0
1,682.0,17.09,11.0,2.0,65.9,1.0,1.0,0.0,7.0,3.0,19.0,12.0
1,717.0,14.93,4.0,2.0,38.9,2.0,0.0,0.0,6.0,0.0,59.0,35.0
0,687.0,36.63,10.0,5.0,46.6,0.0,0.0,0.0,3.0,5.0,34.0,13.0
1,672.0,33.45,4.0,3.0,84.3,0.0,0.0,0.0,3.0,1.0,25.0,13.0
0,692.0,31.8,8.0,4.0,82.1,0.0,0.0,0.0,8.0,4.0,45.0,16.0
0,672.0,13.0,6.0,1.0,62.8,4.0,1.0,0.0,3.0,1.0,33.0,9.0
0,672.0,23.12,0.0,0.0,98.2,0.0,0.0,0.0,25.0,0.0,12.0,7.0
0,672.0,6.09,3.0,3.0,31.8,2.0,0.0,4.0,1.0,4.0,25.0,12.0
1,672.0,24.62,4.0,3.0,97.5,1.0,0.0,0.0,3.0,1.0,18.0,12.0
0,767.0,17.83,4.0,2.0,37.5,0.0,0.0,0.0,5.0,2.0,13.0,9.0
0,712.0,31.06,3.0,1.0,57.9,0.0,0.0,0.0,5.0,1.0,17.0,8.0
1,677.0,19.06,5.0,3.0,99.3,2.0,0.0,0.0,3.0,5.0,29.0,11.0
1,707.0,29.94,3.0,1.0,51.3,0.0,0.0,0.0,7.0,0.0,29.0,19.0
0,662.0,34.14,10.0,7.0,84.7,4.0,0.0,5.0,2.0,4.0,61.0,41.0
1,662.0,36.84,8.0,1.0,93.5,1.0,0.0,0.0,10.0,0.0,40.0,25.0
0,677.0,30.47,5.0,2.0,66.3,0.0,0.0,1.0,8.0,1.0,46.0,28.0
0,702.0,38.48,2.0,2.0,49.3,1.0,1.0,0.0,6.0,2.0,33.0,15.0
1,692.0,12.42,5.0,3.0,98.5,0.0,0.0,1.0,9.0,1.0,43.0,18.0
1,672.0,32.36,9.0,4.0,87.9,1.0,2.0,0.0,3.0,0.0,26.0,14.0
0,662.0,32.37,0.0,0.0,81.9,0.0,1.0,0.0,28.0,1.0,19.0,15.0
0,712.0,22.43,8.0,2.0,98.9,0.0,0.0,0.0,4.0,3.0,60.0,9.0
1,727.0,13.46,7.0,7.0,31.5,3.0,0.0,0.0,1.0,0.0,29.0,19.0
0,692.0,16.81,3.0,2.0,74.0,0.0,0.0,0.0,4.0,1.0,15.0,5.0
0,667.0,20.82,4.0,1.0,80.6,0.0,0.0,0.0,11.0,1.0,29.0,20.0
0,697.0,10.5,1.0,0.0,47.4,0.0,0.0,0.0,16.0,3.0,24.0,12.0
0,737.0,22.43,9.0,5.0,27.8,0.0,0.0,0.0,1.0,2.0,58.0,34.0
1,677.0,23.76,9.0,6.0,57.6,1.0,0.0,0.0,2.0,0.0,26.0,14.0
0,707.0,10.25,0.0,0.0,87.4,0.0,0.0,0.0,25.0,0.0,12.0,6.0
1,677.0,15.93,5.0,1.0,96.8,0.0,0.0,2.0,12.0,3.0,27.0,14.0
0,677.0,26.58,6.0,3.0,73.3,0.0,0.0,0.0,6.0,0.0,14.0,8.0
0,682.0,39.1,4.0,3.0,79.2,0.0,0.0,0.0,6.0,0.0,39.0,16.0
0,687.0,14.97,8.0,3.0,20.7,1.0,0.0,0.0,5.0,0.0,34.0,21.0
1,697.0,25.42,1.0,1.0,92.1,0.0,0.0,0.0,6.0,0.0,10.0,5.0
0,727.0,20.18,6.0,4.0,46.8,1.0,0.0,0.0,3.0,0.0,14.0,9.0
1,697.0,25.27,7.0,4.0,17.8,0.0,0.0,0.0,2.0,1.0,42.0,13.0
0,662.0,16.51,8.0,4.0,98.5,1.0,1.0,0.0,3.0,2.0,48.0,11.0
0,662.0,18.93,15.0,4.0,33.9,1.0,0.0,0.0,6.0,2.0,37.0,33.0
0,697.0,30.96,0.0,0.0,94.0,0.0,0.0,0.0,66.0,2.0,28.0,16.0
1,707.0,32.7,4.0,2.0,98.9,0.0,0.0,0.0,7.0,1.0,19.0,8.0
0,717.0,24.35,3.0,1.0,83.4,0.0,0.0,0.0,12.0,0.0,21.0,13.0
0,697.0,26.74,1.0,0.0,72.7,0.0,0.0,0.0,23.0,0.0,13.0,11.0
0,697.0,22.3,2.0,1.0,77.8,0.0,0.0,0.0,7.0,0.0,14.0,3.0
0,672.0,19.65,3.0,2.0,83.4,0.0,0.0,1.0,3.0,0.0,33.0,20.0
0,682.0,18.93,4.0,0.0,80.5,1.0,0.0,1.0,14.0,2.0,29.0,9.0
0,732.0,27.07,14.0,6.0,42.1,1.0,0.0,0.0,6.0,5.0,37.0,22.0
0,682.0,12.96,6.0,3.0,42.8,2.0,0.0,0.0,1.0,5.0,34.0,12.0
1,667.0,32.32,10.0,5.0,15.7,2.0,1.0,0.0,1.0,0.0,27.0,14.0
0,682.0,15.04,3.0,2.0,68.3,0.0,1.0,0.0,10.0,0.0,10.0,6.0
0,707.0,10.11,5.0,4.0,84.2,0.0,0.0,0.0,7.0,3.0,30.0,14.0
0,682.0,23.85,8.0,5.0,57.0,0.0,0.0,0.0,7.0,2.0,38.0,15.0
1,687.0,13.22,7.0,3.0,67.1,2.0,0.0,0.0,10.0,0.0,27.0,15.0
0,662.0,14.55,6.0,3.0,75.5,0.0,1.0,1.0,1.0,3.0,29.0,12.0
1,682.0,31.89,4.0,2.0,57.1,0.0,0.0,1.0,3.0,2.0,31.0,13.0
0,682.0,26.24,9.0,3.0,19.1,2.0,2.0,0.0,6.0,0.0,40.0,14.0
0,792.0,10.9,1.0,1.0,14.2,0.0,0.0,0.0,11.0,1.0,18.0,8.0
0,677.0,4.38,2.0,1.0,34.2,0.0,0.0,0.0,10.0,0.0,8.0,6.0
0,662.0,34.84,6.0,2.0,75.8,0.0,0.0,2.0,3.0,1.0,31.0,12.0
0,752.0,17.23,3.0,0.0,59.7,0.0,0.0,0.0,18.0,1.0,22.0,12.0
0,707.0,8.49,4.0,4.0,1.5,1.0,0.0,1.0,2.0,4.0,25.0,8.0
0,782.0,4.74,0.0,0.0,11.1,3.0,0.0,0.0,48.0,0.0,12.0,5.0
0,667.0,31.91,2.0,0.0,72.2,0.0,0.0,0.0,14.0,0.0,26.0,11.0
0,662.0,24.45,4.0,2.0,85.0,1.0,0.0,4.0,5.0,2.0,21.0,7.0
0,697.0,28.51,12.0,4.0,40.0,0.0,0.0,0.0,1.0,0.0,28.0,14.0
1,667.0,20.13,6.0,4.0,69.0,1.0,1.0,0.0,4.0,2.0,27.0,10.0
0,667.0,19.5,7.0,2.0,55.1,0.0,1.0,0.0,7.0,1.0,28.0,14.0
0,672.0,34.61,5.0,2.0,99.9,0.0,0.0,0.0,5.0,1.0,45.0,11.0
0,712.0,11.32,2.0,0.0,49.9,0.0,0.0,0.0,24.0,5.0,30.0,13.0
1,667.0,16.03,6.0,2.0,44.3,1.0,1.0,0.0,3.0,2.0,37.0,12.0
0,672.0,18.62,6.0,4.0,99.9,0.0,0.0,1.0,2.0,4.0,25.0,14.0
1,722.0,16.96,5.0,1.0,23.9,0.0,0.0,0.0,7.0,2.0,30.0,14.0
0,667.0,29.27,6.0,2.0,93.1,0.0,0.0,0.0,8.0,0.0,29.0,21.0
0,667.0,21.02,6.0,1.0,97.4,0.0,1.0,0.0,8.0,2.0,20.0,8.0
0,677.0,30.75,3.0,1.0,102.7,0.0,0.0,0.0,7.0,3.0,49.0,18.0
0,667.0,20.92,11.0,6.0,86.4,0.0,0.0,0.0,1.0,4.0,35.0,15.0
1,662.0,16.01,2.0,2.0,92.3,0.0,0.0,1.0,10.0,0.0,23.0,10.0
0,687.0,25.22,6.0,2.0,28.8,1.0,0.0,1.0,3.0,1.0,19.0,17.0
0,677.0,27.45,7.0,1.0,97.5,0.0,0.0,0.0,10.0,4.0,42.0,12.0
0,702.0,5.8,4.0,2.0,40.4,0.0,0.0,0.0,5.0,5.0,25.0,8.0
0,697.0,15.24,2.0,2.0,90.2,0.0,0.0,1.0,8.0,2.0,19.0,6.0
1,697.0,19.13,2.0,2.0,65.1,0.0,0.0,0.0,11.0,1.0,16.0,9.0
0,717.0,24.84,6.0,1.0,36.5,0.0,0.0,0.0,9.0,3.0,22.0,7.0
0,707.0,27.96,0.0,0.0,98.2,0.0,0.0,0.0,25.0,2.0,19.0,10.0
0,722.0,19.34,7.0,4.0,30.2,0.0,0.0,0.0,3.0,0.0,14.0,8.0
0,692.0,22.63,8.0,4.0,53.4,0.0,0.0,1.0,3.0,2.0,36.0,17.0
0,687.0,13.99,7.0,2.0,67.4,2.0,1.0,0.0,5.0,1.0,30.0,14.0
1,742.0,15.96,6.0,2.0,31.7,4.0,0.0,0.0,6.0,4.0,48.0,19.0
1,702.0,28.3,3.0,2.0,83.9,1.0,0.0,0.0,4.0,0.0,33.0,14.0
0,667.0,16.91,0.0,0.0,56.4,0.0,0.0,1.0,25.0,1.0,13.0,9.0
0,702.0,20.91,7.0,3.0,55.5,1.0,0.0,0.0,8.0,0.0,11.0,9.0
0,677.0,12.08,4.0,2.0,74.0,2.0,0.0,0.0,9.0,1.0,18.0,9.0
0,697.0,16.5,2.0,2.0,71.5,0.0,0.0,0.0,9.0,3.0,16.0,7.0
1,667.0,34.17,9.0,4.0,76.6,1.0,1.0,0.0,3.0,0.0,29.0,14.0
0,712.0,18.89,4.0,3.0,73.9,0.0,0.0,0.0,2.0,1.0,16.0,9.0
1,682.0,24.06,14.0,7.0,58.2,2.0,1.0,0.0,2.0,3.0,47.0,24.0
0,757.0,26.18,9.0,3.0,49.1,0.0,0.0,0.0,2.0,3.0,35.0,15.0
0,677.0,4.87,4.0,3.0,47.5,0.0,0.0,0.0,2.0,2.0,32.0,13.0
1,732.0,29.42,5.0,2.0,58.3,2.0,0.0,0.0,5.0,1.0,14.0,10.0
0,662.0,33.1,4.0,2.0,89.0,1.0,1.0,0.0,10.0,2.0,33.0,11.0
0,722.0,17.47,3.0,3.0,52.7,1.0,0.0,0.0,8.0,1.0,42.0,26.0
0,662.0,11.07,1.0,1.0,86.2,0.0,0.0,0.0,9.0,2.0,19.0,4.0
0,667.0,10.63,6.0,3.0,81.0,2.0,0.0,0.0,5.0,2.0,15.0,9.0
0,692.0,19.77,2.0,1.0,99.8,0.0,0.0,0.0,10.0,0.0,16.0,8.0
0,722.0,30.21,2.0,1.0,71.9,1.0,0.0,0.0,4.0,0.0,18.0,9.0
0,687.0,16.74,4.0,1.0,92.1,0.0,0.0,1.0,7.0,0.0,28.0,17.0
0,687.0,23.6,2.0,0.0,74.9,0.0,0.0,0.0,16.0,0.0,35.0,17.0
0,687.0,27.72,10.0,6.0,68.5,1.0,0.0,0.0,5.0,0.0,24.0,18.0
0,717.0,7.46,1.0,0.0,17.0,0.0,0.0,0.0,24.0,4.0,25.0,9.0
1,772.0,8.77,7.0,5.0,11.6,1.0,0.0,0.0,2.0,5.0,36.0,24.0
0,707.0,11.32,5.0,3.0,63.3,0.0,0.0,0.0,6.0,3.0,19.0,11.0
0,707.0,21.74,0.0,0.0,92.1,0.0,0.0,1.0,31.0,3.0,17.0,6.0
0,672.0,31.96,4.0,3.0,25.3,2.0,0.0,0.0,2.0,3.0,22.0,7.0
0,682.0,38.09,0.0,0.0,82.7,0.0,0.0,0.0,34.0,1.0,27.0,15.0
1,707.0,23.04,3.0,1.0,54.0,1.0,0.0,1.0,2.0,1.0,23.0,10.0
0,712.0,11.45,7.0,4.0,50.1,0.0,0.0,0.0,3.0,4.0,23.0,15.0
0,672.0,28.36,19.0,9.0,16.8,0.0,0.0,1.0,2.0,0.0,55.0,25.0
1,697.0,26.53,4.0,1.0,60.2,0.0,0.0,0.0,7.0,0.0,22.0,8.0
1,667.0,4.7,3.0,3.0,19.9,0.0,0.0,2.0,3.0,0.0,12.0,6.0
0,722.0,3.85,2.0,0.0,29.5,0.0,0.0,0.0,14.0,0.0,12.0,5.0
0,667.0,27.16,3.0,0.0,67.3,1.0,1.0,1.0,15.0,1.0,34.0,25.0
1,667.0,30.0,2.0,0.0,95.7,0.0,1.0,0.0,13.0,3.0,19.0,10.0
1,727.0,11.61,3.0,2.0,52.5,1.0,0.0,0.0,5.0,3.0,38.0,13.0
0,682.0,3.5,3.0,2.0,31.0,1.0,1.0,0.0,3.0,1.0,15.0,4.0
0,667.0,25.97,1.0,1.0,98.9,0.0,0.0,3.0,9.0,1.0,17.0,9.0
0,682.0,14.13,2.0,2.0,48.9,0.0,0.0,0.0,5.0,0.0,14.0,5.0
1,752.0,24.91,8.0,4.0,33.1,1.0,0.0,0.0,4.0,0.0,38.0,17.0
1,672.0,23.96,3.0,1.0,96.5,0.0,0.0,0.0,4.0,0.0,28.0,21.0
0,697.0,21.17,2.0,1.0,67.9,0.0,1.0,0.0,12.0,1.0,15.0,13.0
1,667.0,13.07,8.0,3.0,97.4,0.0,0.0,0.0,7.0,5.0,15.0,7.0
0,697.0,30.77,0.0,0.0,99.9,0.0,0.0,0.0,59.0,0.0,16.0,8.0
1,722.0,11.26,3.0,3.0,7.5,0.0,0.0,0.0,5.0,0.0,13.0,8.0
0,707.0,13.59,2.0,0.0,64.8,0.0,0.0,1.0,22.0,5.0,29.0,12.0
0,702.0,16.53,5.0,3.0,16.5,0.0,0.0,0.0,3.0,5.0,32.0,9.0
1,677.0,24.01,14.0,6.0,26.7,2.0,0.0,0.0,1.0,2.0,47.0,19.0
0,732.0,16.65,0.0,0.0,50.4,0.0,0.0,0.0,45.0,4.0,22.0,10.0
0,702.0,30.38,6.0,0.0,98.2,0.0,0.0,0.0,16.0,0.0,35.0,13.0
0,687.0,8.1,4.0,1.0,84.0,2.0,0.0,0.0,3.0,0.0,20.0,12.0
0,702.0,29.83,5.0,3.0,89.7,0.0,0.0,0.0,3.0,0.0,30.0,13.0
0,717.0,25.05,6.0,3.0,44.2,0.0,0.0,0.0,6.0,4.0,23.0,13.0
0,672.0,25.0,4.0,4.0,83.2,0.0,0.0,2.0,2.0,1.0,34.0,15.0
0,677.0,23.25,6.0,3.0,65.6,1.0,0.0,0.0,1.0,4.0,24.0,9.0
1,662.0,11.08,1.0,0.0,90.4,0.0,0.0,2.0,22.0,2.0,24.0,5.0
1,692.0,19.33,2.0,1.0,79.4,0.0,0.0,0.0,9.0,0.0,23.0,13.0
0,672.0,26.03,4.0,3.0,62.0,0.0,0.0,0.0,3.0,0.0,14.0,6.0
1,677.0,17.25,1.0,0.0,99.5,0.0,0.0,0.0,13.0,1.0,17.0,6.0
0,662.0,12.38,3.0,2.0,96.1,0.0,0.0,0.0,1.0,5.0,26.0,10.0
0,717.0,32.2,14.0,10.0,43.4,1.0,0.0,0.0,3.0,3.0,50.0,33.0
0,667.0,14.7,8.0,5.0,36.0,0.0,1.0,0.0,1.0,5.0,46.0,11.0
0,702.0,13.52,3.0,2.0,81.1,0.0,0.0,0.0,6.0,1.0,18.0,13.0
0,712.0,15.57,3.0,2.0,55.3,0.0,0.0,0.0,7.0,4.0,34.0,8.0
1,672.0,19.95,7.0,4.0,48.0,1.0,0.0,4.0,1.0,3.0,44.0,14.0
0,667.0,10.1,4.0,2.0,49.6,1.0,0.0,0.0,3.0,2.0,40.0,13.0
1,717.0,17.36,5.0,3.0,7.0,1.0,0.0,0.0,6.0,0.0,45.0,18.0
0,682.0,28.03,4.0,3.0,58.6,0.0,0.0,1.0,3.0,0.0,41.0,19.0
0,682.0,17.82,6.0,2.0,73.9,0.0,0.0,0.0,3.0,5.0,43.0,26.0
1,697.0,33.96,5.0,2.0,30.5,0.0,0.0,0.0,11.0,0.0,29.0,18.0
1,682.0,17.57,4.0,2.0,92.0,0.0,0.0,0.0,2.0,4.0,43.0,25.0
0,692.0,28.1,8.0,6.0,82.7,1.0,0.0,0.0,2.0,1.0,38.0,23.0
0,777.0,17.71,1.0,1.0,67.8,1.0,0.0,0.0,6.0,3.0,24.0,8.0
0,722.0,8.77,6.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,30.0,13.0
0,662.0,34.21,14.0,4.0,67.5,1.0,0.0,0.0,1.0,0.0,37.0,13.0
0,672.0,17.55,7.0,3.0,31.9,1.0,1.0,1.0,7.0,3.0,79.0,24.0
0,682.0,12.96,0.0,0.0,83.5,0.0,0.0,0.0,55.0,3.0,18.0,7.0
0,747.0,7.6,3.0,0.0,43.6,0.0,0.0,0.0,19.0,0.0,22.0,15.0
1,677.0,20.72,10.0,4.0,24.2,2.0,1.0,1.0,1.0,0.0,32.0,15.0
0,667.0,28.98,3.0,0.0,90.2,0.0,0.0,6.0,19.0,1.0,40.0,9.0
1,707.0,16.81,3.0,2.0,41.0,1.0,0.0,0.0,4.0,3.0,16.0,6.0
0,707.0,20.25,9.0,3.0,73.0,0.0,0.0,0.0,8.0,2.0,29.0,17.0
0,702.0,27.43,8.0,2.0,52.2,0.0,0.0,0.0,3.0,0.0,14.0,11.0
0,692.0,26.72,5.0,1.0,55.3,1.0,0.0,0.0,6.0,2.0,16.0,11.0
0,687.0,18.83,6.0,3.0,63.9,0.0,0.0,0.0,7.0,1.0,24.0,12.0
1,717.0,26.05,5.0,3.0,41.7,2.0,0.0,0.0,0.0,1.0,45.0,22.0
0,757.0,15.07,4.0,0.0,43.6,0.0,0.0,0.0,21.0,1.0,32.0,12.0
0,692.0,24.09,1.0,0.0,84.2,0.0,0.0,0.0,13.0,0.0,14.0,8.0
1,677.0,30.51,8.0,5.0,75.3,0.0,0.0,0.0,4.0,5.0,39.0,19.0
0,752.0,9.4,2.0,0.0,87.5,0.0,0.0,0.0,19.0,3.0,26.0,13.0
0,712.0,30.96,12.0,6.0,53.0,0.0,0.0,0.0,2.0,1.0,44.0,21.0
0,707.0,21.97,13.0,5.0,27.0,1.0,0.0,0.0,2.0,0.0,18.0,18.0
0,717.0,12.63,6.0,1.0,9.4,0.0,0.0,0.0,12.0,0.0,20.0,7.0
0,712.0,10.34,1.0,1.0,88.5,1.0,0.0,0.0,4.0,5.0,22.0,10.0
0,677.0,10.8,4.0,2.0,90.5,0.0,0.0,0.0,4.0,0.0,13.0,10.0
1,672.0,27.86,9.0,3.0,95.6,0.0,0.0,0.0,1.0,0.0,38.0,25.0
0,712.0,29.39,6.0,1.0,45.7,0.0,0.0,0.0,6.0,1.0,12.0,9.0
0,692.0,25.14,4.0,3.0,79.3,0.0,0.0,0.0,4.0,0.0,17.0,8.0
1,727.0,10.12,4.0,3.0,66.5,0.0,0.0,0.0,1.0,2.0,13.0,10.0
0,687.0,1.02,2.0,2.0,30.2,0.0,0.0,0.0,9.0,4.0,15.0,3.0
0,697.0,26.65,4.0,1.0,85.9,0.0,0.0,0.0,8.0,0.0,44.0,27.0
0,682.0,11.62,4.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,10.0,5.0
0,697.0,30.84,4.0,1.0,91.1,0.0,0.0,0.0,1.0,1.0,19.0,16.0
0,677.0,24.74,8.0,4.0,83.3,1.0,0.0,1.0,0.0,2.0,48.0,14.0
1,677.0,31.46,7.0,4.0,81.2,1.0,2.0,0.0,2.0,3.0,38.0,12.0
0,702.0,28.84,4.0,3.0,64.0,1.0,0.0,0.0,4.0,3.0,19.0,7.0
0,687.0,15.0,2.0,1.0,91.5,0.0,0.0,0.0,8.0,3.0,15.0,10.0
0,722.0,26.57,3.0,0.0,83.7,0.0,0.0,0.0,22.0,4.0,33.0,15.0
0,712.0,11.88,3.0,1.0,29.2,0.0,0.0,0.0,2.0,2.0,19.0,10.0
0,662.0,7.62,5.0,2.0,80.6,1.0,1.0,0.0,8.0,2.0,9.0,6.0
0,802.0,21.98,2.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,36.0,14.0
1,692.0,33.2,9.0,3.0,55.6,0.0,0.0,0.0,6.0,0.0,17.0,14.0
0,687.0,22.3,5.0,4.0,51.3,1.0,0.0,0.0,5.0,0.0,16.0,12.0
1,727.0,33.36,3.0,0.0,81.7,0.0,0.0,0.0,13.0,3.0,26.0,15.0
1,732.0,36.02,11.0,5.0,9.8,2.0,1.0,2.0,3.0,0.0,36.0,18.0
0,662.0,16.02,8.0,3.0,5.5,1.0,1.0,1.0,2.0,0.0,71.0,31.0
1,722.0,20.25,2.0,1.0,74.0,0.0,1.0,1.0,12.0,5.0,34.0,18.0
0,707.0,36.44,7.0,3.0,87.0,0.0,0.0,0.0,4.0,0.0,35.0,16.0
0,662.0,22.13,7.0,1.0,95.1,1.0,0.0,1.0,2.0,2.0,17.0,11.0
0,667.0,32.29,9.0,3.0,99.0,2.0,0.0,1.0,6.0,1.0,52.0,34.0
1,677.0,20.96,8.0,8.0,42.0,1.0,1.0,4.0,4.0,2.0,49.0,12.0
0,702.0,12.31,3.0,2.0,65.6,0.0,0.0,0.0,5.0,0.0,27.0,6.0
0,722.0,20.72,2.0,0.0,77.3,0.0,0.0,0.0,20.0,2.0,24.0,12.0
0,737.0,21.06,2.0,1.0,100.4,0.0,0.0,0.0,3.0,2.0,32.0,10.0
1,687.0,21.33,4.0,0.0,31.1,1.0,0.0,3.0,14.0,4.0,37.0,16.0
1,732.0,23.34,4.0,3.0,61.5,0.0,0.0,0.0,6.0,5.0,30.0,11.0
0,667.0,27.42,13.0,2.0,79.1,0.0,0.0,0.0,7.0,0.0,31.0,20.0
0,727.0,25.09,3.0,2.0,68.8,0.0,0.0,0.0,9.0,5.0,52.0,21.0
0,667.0,21.64,3.0,3.0,95.3,0.0,0.0,1.0,2.0,1.0,23.0,5.0
0,752.0,8.32,3.0,2.0,45.8,0.0,0.0,0.0,4.0,3.0,12.0,4.0
0,757.0,8.08,4.0,2.0,30.2,0.0,0.0,0.0,8.0,4.0,36.0,11.0
0,707.0,28.61,3.0,1.0,77.9,0.0,0.0,0.0,12.0,3.0,39.0,14.0
0,667.0,15.94,4.0,3.0,93.6,2.0,0.0,1.0,10.0,4.0,38.0,11.0
1,672.0,35.06,7.0,3.0,41.0,2.0,1.0,0.0,5.0,2.0,44.0,11.0
0,672.0,26.4,12.0,4.0,61.4,1.0,1.0,0.0,3.0,4.0,36.0,11.0
0,662.0,22.74,1.0,1.0,74.4,0.0,0.0,0.0,6.0,0.0,12.0,7.0
0,742.0,26.92,2.0,1.0,56.0,0.0,0.0,0.0,12.0,4.0,23.0,9.0
0,722.0,31.59,5.0,2.0,38.3,0.0,0.0,1.0,7.0,4.0,38.0,16.0
0,662.0,17.92,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,7.0
1,702.0,4.97,3.0,0.0,45.8,0.0,0.0,0.0,13.0,2.0,21.0,5.0
0,682.0,12.65,8.0,4.0,49.4,1.0,1.0,0.0,5.0,4.0,38.0,11.0
0,667.0,18.54,3.0,3.0,95.7,1.0,1.0,0.0,6.0,0.0,25.0,8.0
1,662.0,7.31,8.0,7.0,63.0,2.0,0.0,0.0,2.0,2.0,13.0,10.0
0,737.0,15.44,2.0,1.0,59.4,0.0,0.0,0.0,6.0,1.0,28.0,18.0
1,717.0,22.03,6.0,1.0,70.7,1.0,0.0,2.0,10.0,4.0,39.0,16.0
0,717.0,25.79,2.0,0.0,92.5,0.0,0.0,0.0,14.0,2.0,19.0,10.0
